id: 14887994337, domain: tu.duowan.com, sign: fb00017627d0f8886ad2bb6c8d878acb,ret: 
id: 1417826618568, domain: dnf.duowan.com, sign: c422cd87aa2a86995f9fb5ee298a8c81,ret: 
id: 1417834848102, domain: dnf.duowan.com, sign: 17e99cf53d1924fbdc090e06c3f77a18,ret: 
id: 1362653218899, domain: lol.duowan.com, sign: abb0309b497720f9875a45e266d7fc49,ret: 
id: 1432554433710, domain: wot.duowan.com, sign: 355b27860243edc63e9af7a16f785faf,ret: 
id: 1417940664152, domain: dnf.duowan.com, sign: 25d6ec27d88018a621f8fc21a773ed8d,ret: 
id: 1432695594401, domain: wot.duowan.com, sign: 7aed8de8b833cd186c1ab089e101acba,ret: 
id: 1497678713258, domain: tu.duowan.com, sign: 17760beefc97ad116c578e2be9219044,ret: 
id: 1362739670861, domain: lol.duowan.com, sign: b662bfbf7b8d11a04c58a6fb4d976dc7,ret: 
id: 1362746713703, domain: lol.duowan.com, sign: 2068c3ebc78957d36448e676a1a65c72,ret: 
id: 1418613083568, domain: dnf.duowan.com, sign: 367642bb5b2fc831c98857decff4ab8f,ret: 
id: 1433470246178, domain: wot.duowan.com, sign: f55584b29cba6b8f477c8e861ca6b218,ret: 
id: 1497844635420, domain: tu.duowan.com, sign: be5d8b34b56b4a5a71c456a7c8e52a68,ret: 
id: 1497882131179, domain: tu.duowan.com, sign: 64251e35576397aab54f1f59aaf94901,ret: 
id: 1497925719487, domain: tu.duowan.com, sign: d59659cc9fad04a99f0855b48477c5c6,ret: 
id: 1497971845479, domain: tu.duowan.com, sign: db9dea874e9d2fa2bd687db7a3d10a1c,ret: 
id: 1362813157403, domain: lol.duowan.com, sign: dda815c5da29a12e4e2411bbcfc8e818,ret: 
id: 1362821009235, domain: lol.duowan.com, sign: ae05d86fc389fab3015bd3646ca7cc51,ret: 
id: 1362827165923, domain: lol.duowan.com, sign: 34cdb787262fbf66b2183762ce505fe1,ret: 
id: 1362830011891, domain: lol.duowan.com, sign: 99d08706d73be7a80ed8679f8a1beefc,ret: 
id: 1418799885751, domain: dnf.duowan.com, sign: 5f70ee39445c526c288223993023da1d,ret: 
id: 1434544560390, domain: wot.duowan.com, sign: 13da488ab27ca0b0bad0fc29e12f2ddf,ret: 
id: 1498010869483, domain: tu.duowan.com, sign: 6890f7508d3e303efffcf519a950b5b4,ret: 
id: 1435156197786, domain: wot.duowan.com, sign: ad095a71df0e262c4eceb90017d90e31,ret: 
id: 1418906079109, domain: dnf.duowan.com, sign: 637227ec92fbb579a04118ab7f920d6b,ret: 
id: 1498185010809, domain: tu.duowan.com, sign: 63435aef09ebc85f4ef4f469c14dbad4,ret: 
id: 1435504512245, domain: wot.duowan.com, sign: 18cf307be1fc734bf7fc21f4142461ae,ret: 
id: 1362990633764, domain: lol.duowan.com, sign: acd315fb4c92fe2b2eb9ce87df972a4b,ret: 
id: 1498218925964, domain: tu.duowan.com, sign: c7cf099607e6a7a80885039cb890e338,ret: 
id: 1436777358245, domain: wot.duowan.com, sign: d7e0d5b121fd787e285f52ddc522f4ed,ret: 
id: 1363068715920, domain: lol.duowan.com, sign: 068cb7509d9117ba193b12bdfa81d448,ret: 
id: 1437625616218, domain: wot.duowan.com, sign: 81429983333f79fbceffcae4b914ee38,ret: 
id: 1498479233127, domain: tu.duowan.com, sign: 9b782fbb995c49e01f3ea82d5ddc3bee,ret: 
id: 1363151683440, domain: lol.duowan.com, sign: 56b7fb5a2e020edc52ea3e2d6a7fae33,ret: 
id: 1420807291522, domain: dnf.duowan.com, sign: 753560f11a18cfb1e206bb296494ed4a,ret: 
id: 1498638988651, domain: tu.duowan.com, sign: 9af3524f094350994e68404b13c6ce76,ret: 
id: 1438785277402, domain: wot.duowan.com, sign: 42f73aeca6cfaf4778a3777708c1dc68,ret: 
id: 1438922393478, domain: wot.duowan.com, sign: 6db8500156ebf7368462b8c778fcfec6,ret: 
id: 1363197456381, domain: lol.duowan.com, sign: 22572370b89ddd460be74b7b28ab8f9d,ret: 
id: 1363203665427, domain: lol.duowan.com, sign: fb10a5246c5b6a8dd461134a569ab8d6,ret: 
id: 1498658850238, domain: tu.duowan.com, sign: a94d0d6c0374b7d9f75e5acdcfc502d3,ret: 
id: 1498695511770, domain: tu.duowan.com, sign: 4d0d082f55762a8dcfe5eb96a9916e8d,ret: 
id: 1421406021815, domain: dnf.duowan.com, sign: 868e9a28fe13047c1f5649025b089a22,ret: 
id: 1498789435808, domain: tu.duowan.com, sign: a66d3f400d52df4a83d9df3f45411174,ret: 
id: 1498793272291, domain: tu.duowan.com, sign: 5bb7cf092e600d23209e1c58acbbe1f5,ret: 
id: 1498816872932, domain: tu.duowan.com, sign: 753eb83a4732b872a69c4a808614a08d,ret: 
id: 1363237732174, domain: lol.duowan.com, sign: c95fcb96fd269139b905ce3741638cac,ret: 
id: 1421824041448, domain: dnf.duowan.com, sign: 27a1d0638ec5cb043fc877c9700c96f0,ret: 
id: 1363260859520, domain: lol.duowan.com, sign: f43fc5e831d974e07c6da4a344ce019b,ret: 
id: 1498826511647, domain: tu.duowan.com, sign: 0ea644dafa38fd83faa8e257ee2eee98,ret: 
id: 1363318834261, domain: lol.duowan.com, sign: e42cc74fda65a41618d2a35192f69fc5,ret: 
id: 1440833220701, domain: wot.duowan.com, sign: 52f152883840a8fa1bf834d2fa0c5f71,ret: 
id: 1422631420665, domain: dnf.duowan.com, sign: 8c04c48c2cd16112e900f90ea3a1e740,ret: 
id: 1363341202258, domain: lol.duowan.com, sign: 53ec2f52ee6571db558c7a61cb6f130a,ret: 
id: 1499131280934, domain: tu.duowan.com, sign: 5f7f33255aa942708392a0eed7b3fec3,ret: 
id: 1423144075559, domain: dnf.duowan.com, sign: 71007aa0e5f59e0834a7c79616b46cf5,ret: 
id: 1363480742645, domain: lol.duowan.com, sign: 2195a310bcaba87312bed55756107ac3,ret: 
id: 1423743830444, domain: dnf.duowan.com, sign: 93dffc8c26167766844a937c557dd1ba,ret: 
id: 1499508964511, domain: tu.duowan.com, sign: b2379cb8737b4844b2f8e67c52bc2e41,ret: 
id: 1499603120324, domain: tu.duowan.com, sign: 3f7fbf44c013965c7517372bc8e6c353,ret: 
id: 1499676614194, domain: tu.duowan.com, sign: 0699119f7921a4d081c4d2e7cec183b5,ret: 
id: 1499680971855, domain: tu.duowan.com, sign: 6042805ef787fc61dac6aa98bff25dbf,ret: 
id: 1363593054550, domain: lol.duowan.com, sign: 37fbbddb645d6ba190972c4ffe22451f,ret: 
id: 1445348174603, domain: wot.duowan.com, sign: 5c6d9714faa0f7e2def01ebb719fff3b,ret: 
id: 1445571738102, domain: wot.duowan.com, sign: c2b0378994d23c6053201247bc6b867b,ret: 
id: 1363669402678, domain: lol.duowan.com, sign: 90fd3f644894c7d2089e63de70bdb9a2,ret: 
id: 1499850688349, domain: tu.duowan.com, sign: 6dcecf15ffe9a9e1b5dda3dfe346496b,ret: 
id: 1446293459625, domain: wot.duowan.com, sign: 843ede8666ea512a7f81d8d93e5fd023,ret: 
id: 1363694723295, domain: lol.duowan.com, sign: f53bf5aa3745ccbab5d695c29476eab2,ret: 
id: 1363704927691, domain: lol.duowan.com, sign: d1882dccdd4cc1800fd408970519ad0f,ret: 
id: 1363705419744, domain: lol.duowan.com, sign: 15fa5b6148ce49ebc0465e88c0adc218,ret: 
id: 1426052669974, domain: dnf.duowan.com, sign: 432b490b0c19c7b126c5f0a692ca6a5c,ret: 
id: 1363766574390, domain: lol.duowan.com, sign: 522475dd073d1a206b763ce43f960516,ret: 
id: 1499915151309, domain: tu.duowan.com, sign: 9de76515d92b26a718c8e3876f0c08ac,ret: 
id: 1426596810211, domain: dnf.duowan.com, sign: 8827f0ca98d9fe49f5e5dd61ed654276,ret: 
id: 1500089143516, domain: tu.duowan.com, sign: a088d84316b4b98fec32766b803e030b,ret: 
id: 1363848871668, domain: lol.duowan.com, sign: 7d2a3034d0da2224c603e5695ee634f5,ret: 
id: 1500102569806, domain: tu.duowan.com, sign: 8a4b3e45351ce12e308d4be88c0b365b,ret: 
id: 1500187050162, domain: tu.duowan.com, sign: 0b86550bef74dc8ca512f1a7e95bb030,ret: 
id: 1500215183647, domain: tu.duowan.com, sign: 8941a666f5749f93a7e0b8603926fd57,ret: 
id: 1363922972800, domain: lol.duowan.com, sign: b06db242e95ee6cb21b777ba72ae96e8,ret: 
id: 1363934837426, domain: lol.duowan.com, sign: 3d084c040d35e8150318929930ff9509,ret: 
id: 1427767451967, domain: dnf.duowan.com, sign: 57fd5accf4ef2cb90f067fae964a4710,ret: 
id: 1363942779374, domain: lol.duowan.com, sign: 3969a3c7007e52d683ce529ce3ea0513,ret: 
id: 1500556023965, domain: tu.duowan.com, sign: 3a0dc6acd0a44a9c7085a693b92f5461,ret: 
id: 1500617158385, domain: tu.duowan.com, sign: 9a7804f51947de132b17815ce96b3225,ret: 
id: 1364004162883, domain: lol.duowan.com, sign: b854052b558323a610ce1727fc907212,ret: 
id: 1428488354807, domain: dnf.duowan.com, sign: 197ccc57a752dbb43e77f33e1298e5c1,ret: 
id: 1428492607949, domain: dnf.duowan.com, sign: 05a2493c113f8fbb73c073358376f6b8,ret: 
id: 1450149423112, domain: wot.duowan.com, sign: 18821c1980705374cac7d4677009086b,ret: 
id: 1450161888927, domain: wot.duowan.com, sign: bf9c106cc40eea50c6dac508ce938365,ret: 
id: 1500775689854, domain: tu.duowan.com, sign: d56fedf23fd889bc7a96364e93678e72,ret: 
id: 1500777263652, domain: tu.duowan.com, sign: 68b3867b9612d0980c90cbb311c2e8f0,ret: 
id: 1364014621298, domain: lol.duowan.com, sign: 45b7768a4484cd6e0f73f43388b11219,ret: 
id: 1364029419785, domain: lol.duowan.com, sign: 15194bccc0cedc5eb54b7fd3fa367ab0,ret: 
id: 1501067554486, domain: tu.duowan.com, sign: 9d60685a73fe04e45faf5ca31a9a1e15,ret: 
id: 1501072198378, domain: tu.duowan.com, sign: bc39150eb3faa4c18dd25328bf3e3ce0,ret: 
id: 1430013419948, domain: dnf.duowan.com, sign: 84f6cff8bc455cbd12839f581e5fc55a,ret: 
id: 1453101897835, domain: wot.duowan.com, sign: d0ed32803e23cedbb41554fe94ce3e1a,ret: 
id: 1501499821219, domain: tu.duowan.com, sign: 88e8896402d100329141c28ca281929b,ret: 
id: 1364121600846, domain: lol.duowan.com, sign: bbfb49649d73d0c76ee072861b1587b6,ret: 
id: 1364125922256, domain: lol.duowan.com, sign: b2edef0f868784f84c0546a2797e2a4c,ret: 
id: 1364189456175, domain: lol.duowan.com, sign: 9ea899bef91f1bd4b094f58acf537a30,ret: 
id: 1430485019128, domain: dnf.duowan.com, sign: f1c6bf5033a5ddc51ab149a2757d1c93,ret: 
id: 1454333254801, domain: wot.duowan.com, sign: e9ac330761faa9d17aca77d226abe74f,ret: 
id: 1430662306804, domain: dnf.duowan.com, sign: 5c209b3d008708aa3bf7965a8dc11eeb,ret: 
id: 1431128851257, domain: dnf.duowan.com, sign: 4273d4dc000f4d02db1e9bb7f8642558,ret: 
id: 1501669538304, domain: tu.duowan.com, sign: 28282affcba6375f3d0b83971e88737e,ret: 
id: 1431402638369, domain: dnf.duowan.com, sign: 69690dd49b3396389d716706d6ab5911,ret: 
id: 1501833030165, domain: tu.duowan.com, sign: 7eb4ce3522a7fa7840bfbc05050a28fd,ret: 
id: 1364297451528, domain: lol.duowan.com, sign: 8b44ee911a4cea90a4810c5aff4a336f,ret: 
id: 1432089871425, domain: dnf.duowan.com, sign: 441c02eb6f72cbda2a185c351da164f0,ret: 
id: 1432090018409, domain: dnf.duowan.com, sign: 2307ef8ee1597e1ce612580aa7ce95a0,ret: 
id: 1432090857170, domain: dnf.duowan.com, sign: 4366aa59beb759c7a29cbf729a5884ea,ret: 
id: 1432091700735, domain: dnf.duowan.com, sign: a8080c89dc5369cbe2dcf839db6c7a50,ret: 
id: 1432093592987, domain: dnf.duowan.com, sign: b7fb693993f3bf4132ac8bee715dd617,ret: 
id: 1432108975636, domain: dnf.duowan.com, sign: 56864f96e90a46540e4e096566b0bada,ret: 
id: 1432112048669, domain: dnf.duowan.com, sign: a3cbeaa8499f1492a53f379a8b6bc7f1,ret: 
id: 1502264420908, domain: tu.duowan.com, sign: 812eb242d9abc5a767f2c73a10e0cfda,ret: 
id: 1502377783964, domain: tu.duowan.com, sign: a5ea8d9c159eba794fa786457320eb73,ret: 
id: 1364400708535, domain: lol.duowan.com, sign: 5e5f618592699d66c77b1bbdbe22936c,ret: 
id: 1502589587790, domain: tu.duowan.com, sign: 3530a23db52aba929cb69715dd3bf04f,ret: 
id: 1458637731308, domain: wot.duowan.com, sign: 83aa8a0a0a3d99abdb2d69ed3b60354c,ret: 
id: 1458882028184, domain: wot.duowan.com, sign: 2418d1fe5fba951d8585409b7dcc4e7b,ret: 
id: 1364471936189, domain: lol.duowan.com, sign: 15249f4fc5d2fa3b447dd11a0fdb711c,ret: 
id: 1364479084977, domain: lol.duowan.com, sign: d2c5618892785ccd30c5633b6cc81995,ret: 
id: 1502881647824, domain: tu.duowan.com, sign: 8a0e059b77b3361f4698cb45ac810d84,ret: 
id: 1364549304142, domain: lol.duowan.com, sign: 900501b1055adb7a233769000bf20bef,ret: 
id: 1364557513118, domain: lol.duowan.com, sign: e17748a4eea8e4474d205338b2a4b877,ret: 
id: 1364561261327, domain: lol.duowan.com, sign: 53221196f4d90c53168775bebb6aeeda,ret: 
id: 1503165525645, domain: tu.duowan.com, sign: ba2b9362653acfd3a8841e0e1ec5c669,ret: 
id: 1503274629997, domain: tu.duowan.com, sign: c5472d7bc31f5318fb00c2314018c7e2,ret: 
id: 1503283339786, domain: tu.duowan.com, sign: 6fb9e5a5436315ad91699f1e807ca340,ret: 
id: 1503306990170, domain: tu.duowan.com, sign: c25ca70921d5e05de5e60c4de266e61f,ret: 
id: 1503311834741, domain: tu.duowan.com, sign: de6470cb37cac1cfb7237be2efb3db76,ret: 
id: 1503315191491, domain: tu.duowan.com, sign: 232df2dea3b5abe2e2290105ee330b81,ret: 
id: 1503340247876, domain: tu.duowan.com, sign: 6ffac9bf646b4761e9df14d4e1ebe96c,ret: 
id: 1434101370454, domain: dnf.duowan.com, sign: 8a0827bb8ef04cf60f7613eb65609755,ret: 
id: 1503498806700, domain: tu.duowan.com, sign: 539e93d62c8e58996046182854f52297,ret: 
id: 1364689696848, domain: lol.duowan.com, sign: 5f1d47692aef5bb31d61fafa2fbf36fa,ret: 
id: 1434355310785, domain: dnf.duowan.com, sign: 7321972454edbb38b904c49cddbf79c0,ret: 
id: 1463972622238, domain: wot.duowan.com, sign: 6907a5ccabeff3113544627ca9fe350a,ret: 
id: 1364717579910, domain: lol.duowan.com, sign: 763c01a375956fc1ca76701928b69f28,ret: 
id: 1364717803310, domain: lol.duowan.com, sign: 4f01644be0d5449bde6c0feab3e4de25,ret: 
id: 1464350666774, domain: wot.duowan.com, sign: 3b5d6f5070050295950bf21182b79af9,ret: 
id: 1503587588877, domain: tu.duowan.com, sign: fc9f895ef8cdf9c5c84adc86198746c0,ret: 
id: 1503613330585, domain: tu.duowan.com, sign: cb88333a783155f8fc26a11d78e1c792,ret: 
id: 1503635856863, domain: tu.duowan.com, sign: 8e36b06733cf2c686352fb218c90ffe1,ret: 
id: 1465484492527, domain: wot.duowan.com, sign: 5c437e166be08ca84958dc77a53b07e8,ret: 
id: 1503835398873, domain: tu.duowan.com, sign: e7dd44512537fdcecff5f37224236025,ret: 
id: 1434429614481, domain: dnf.duowan.com, sign: 97ebba554e9b5ce55b784d1b1d1d6119,ret: 
id: 1364794642564, domain: lol.duowan.com, sign: c62355d4e202ef3e8b0f2104127c20be,ret: 
id: 1503909132634, domain: tu.duowan.com, sign: 9c1d65793a0665c60504acbb399ef9ed,ret: 
id: 1364823096651, domain: lol.duowan.com, sign: ec00ad2a31792e55627fd358e17bb058,ret: 
id: 1503969497427, domain: tu.duowan.com, sign: 0d6b4efdf48fc601db2a29fb624df772,ret: 
id: 1503978303716, domain: tu.duowan.com, sign: 1bcf59f54613f7aa3a9ae6fa90a0bca2,ret: 
id: 1434967179845, domain: dnf.duowan.com, sign: 6085d11b380c09e9a6b9009b456afb0e,ret: 
id: 1467519693771, domain: wot.duowan.com, sign: ce0e58dbb7a91cf192f0e1cca8a70525,ret: 
id: 1504167051427, domain: tu.duowan.com, sign: 3c185a176191b50bc5d0134ba9b22fc0,ret: 
id: 1364901221321, domain: lol.duowan.com, sign: 784aa429a02e61c687735a5e2d691986,ret: 
id: 1364909141404, domain: lol.duowan.com, sign: 9521aa4fd1a16021d7761da1fd24d9a2,ret: 
id: 1364955625686, domain: lol.duowan.com, sign: a0fa987275770a8753b4039de2212c64,ret: 
id: 1468571670725, domain: wot.duowan.com, sign: bcf5b8ada40115fe3f7779a2f707a6d2,ret: 
id: 1468631984612, domain: wot.duowan.com, sign: 5afbbb94997c45407c5ed6d3f05cd5a4,ret: 
id: 1435744923928, domain: dnf.duowan.com, sign: acfcb572e98a92fb2deee78888155c31,ret: 
id: 1468738672966, domain: wot.duowan.com, sign: 8c71132f19252a56d0a1cb16e2a79670,ret: 
id: 1504280139943, domain: tu.duowan.com, sign: 676f2e0f38bb58f18f3d83cc2ab9a7cb,ret: 
id: 1364985419463, domain: lol.duowan.com, sign: bde23a4f0020a272cf1cae3d5f88353e,ret: 
id: 1364993356995, domain: lol.duowan.com, sign: db0a03ac1380271bb57496d9685b838b,ret: 
id: 1364997635177, domain: lol.duowan.com, sign: b9ac568c6849b3f9a81195cb1ab8630b,ret: 
id: 1364999432936, domain: lol.duowan.com, sign: 38ba6a46030f7e1ff54f6c3f6f418a7f,ret: 
id: 1365038196362, domain: lol.duowan.com, sign: 0b4b254f29c34cd76c7ac8375924143f,ret: 
id: 1365064310967, domain: lol.duowan.com, sign: 2b72fb9c4442799b567ac9932eb2f123,ret: 
id: 1470888840576, domain: wot.duowan.com, sign: f1b745b18f163c064e12e41f0094d800,ret: 
id: 1365096743301, domain: lol.duowan.com, sign: 4b26551a9ecc8adfd2556246b162cbc4,ret: 
id: 1365145187220, domain: lol.duowan.com, sign: e767d11d2f2d178ad4e17c367cc0588a,ret: 
id: 1365153670901, domain: lol.duowan.com, sign: d8454fd7ec3c18a1c6bf6983ec4ee4b8,ret: 
id: 1365155666373, domain: lol.duowan.com, sign: 9721bc60454e610b47e25110ac04886a,ret: 
id: 1505100162325, domain: tu.duowan.com, sign: fc06e944ca7925a8a6b5b2da5b5f4af3,ret: 
id: 1437203882244, domain: dnf.duowan.com, sign: e0451438deb77940b00daef30b3e6252,ret: 
id: 1365248014126, domain: lol.duowan.com, sign: 8f699126e278a7f84b5b0a435051614f,ret: 
id: 1437722683825, domain: dnf.duowan.com, sign: a8a0f71649123cc1c84e2377d2d4009d,ret: 
id: 1505547248268, domain: tu.duowan.com, sign: 31c8c74003c8173b771ebb8daf233875,ret: 
id: 1474813963900, domain: wot.duowan.com, sign: b999aecfa8b49a0bb8da53dcb2df5aab,ret: 
id: 1365330061327, domain: lol.duowan.com, sign: d8c343865e8e4e5c683d815e8983d9cf,ret: 
id: 1505637036164, domain: tu.duowan.com, sign: bd876e8c221830f37ce6f940bb562068,ret: 
id: 1438319983115, domain: dnf.duowan.com, sign: 483e6dd9461bfdac4614b2565b5851c9,ret: 
id: 1505803523331, domain: tu.duowan.com, sign: 31dd21f3827416b8efe60f589f977e94,ret: 
id: 1505804580567, domain: tu.duowan.com, sign: 5385fa5e6b181c0e1d6955d2e17dbac3,ret: 
id: 1505806877136, domain: tu.duowan.com, sign: 67ede50116225f676c4fc24a46515183,ret: 
id: 1505818199409, domain: tu.duowan.com, sign: 9aa808077749f92dec78b5dc11d1dd63,ret: 
id: 1476106583758, domain: wot.duowan.com, sign: 99a1da27a6b4e75c9b31dcf4a7367fef,ret: 
id: 1476861982223, domain: wot.duowan.com, sign: 441eb38bb715ae1640d990d233ee23ac,ret: 
id: 1505833830790, domain: tu.duowan.com, sign: 62a17cb89f54eee7e48f88c47a9e08db,ret: 
id: 1506072758869, domain: tu.duowan.com, sign: d608ffc28d9d3dae22d28073bdf42df2,ret: 
id: 1476954772282, domain: wot.duowan.com, sign: b554786f9932a4c9e242b4214bb468c8,ret: 
id: 1476963387375, domain: wot.duowan.com, sign: 855d3bc16baf468157f5f75b23f52388,ret: 
id: 1365419874385, domain: lol.duowan.com, sign: 730592a6c9dee05fbeea57256fffac33,ret: 
id: 1506388930768, domain: tu.duowan.com, sign: 6ac9cf0084fb89b6de0277bcae320576,ret: 
id: 1506416160449, domain: tu.duowan.com, sign: 37d9bf622c68500927194559f650ea4a,ret: 
id: 1365479266581, domain: lol.duowan.com, sign: 80cb1aca72567c1ce5aeec8b0bf9e327,ret: 
id: 1506562503988, domain: tu.duowan.com, sign: c9fc9298fa3d1af25419e29bc64d0dbb,ret: 
id: 1365488233569, domain: lol.duowan.com, sign: 11644a1c69607b6e3f69a4e9548e1cbb,ret: 
id: 1479111662833, domain: wot.duowan.com, sign: 572626c49c076e434a59330557d07b59,ret: 
id: 1479150744644, domain: wot.duowan.com, sign: 5cbce8f8f5153df6a2edcaddc3142bc2,ret: 
id: 1479176574777, domain: wot.duowan.com, sign: a8e4a371c5b560b5e3a21f8d09a5cfc1,ret: 
id: 1506754921572, domain: tu.duowan.com, sign: a160102c7a910ed7e7d6a8cda69c4076,ret: 
id: 1439003779997, domain: dnf.duowan.com, sign: 4efa81c5b1db21e11b35398e15bf00cf,ret: 
id: 1439089321585, domain: dnf.duowan.com, sign: f50623eff6324c388b4e0ee088dc10ca,ret: 
id: 1365493756508, domain: lol.duowan.com, sign: 7927b6a3dddad80014c3935a9ac12c46,ret: 
id: 1507098704721, domain: tu.duowan.com, sign: 4abdaa25c79a141f282dc07160a2ef58,ret: 
id: 1439474648585, domain: dnf.duowan.com, sign: 36960ed10cd7b3a2ac9f35f63fd684fd,ret: 
id: 1365510578722, domain: lol.duowan.com, sign: 30ef3dc30474ab1d70be7b3bd8f9ab5d,ret: 
id: 1507278121827, domain: tu.duowan.com, sign: 94b774439287e3cce5ecc7cddcb7e1f3,ret: 
id: 1365569337352, domain: lol.duowan.com, sign: bf092c6fcfa26728292c15313d133fc5,ret: 
id: 1507546083884, domain: tu.duowan.com, sign: 872cb030eb94c6927dc6a611c308d3dc,ret: 
id: 1507585806946, domain: tu.duowan.com, sign: e8379d4535413bace8a4bec6961b6791,ret: 
id: 1440074322432, domain: dnf.duowan.com, sign: f70d5fc691907a7a3b5118f7bde53015,ret: 
id: 1507632421984, domain: tu.duowan.com, sign: 7c7a5dcd357305f7d4db20971772b465,ret: 
id: 1486353368909, domain: wot.duowan.com, sign: f1e526f4068ad537ea7ec770fda1e80f,ret: 
id: 1365588480410, domain: lol.duowan.com, sign: 01cbd9e3967343bd894b8021a266c411,ret: 
id: 1507814788283, domain: tu.duowan.com, sign: 8e302967f7d322bcc853cff724e04099,ret: 
id: 1487327085426, domain: wot.duowan.com, sign: 0bad3c417163d575e7f7b7df37dfdc31,ret: 
id: 1365643407720, domain: lol.duowan.com, sign: 859a9959508af58163e7db170e442c2a,ret: 
id: 1365647841168, domain: lol.duowan.com, sign: 192bcee3ab302f59704772a13ddbc934,ret: 
id: 1440989806609, domain: dnf.duowan.com, sign: 11753304f6cbf2a86a7683fe0678f0c7,ret: 
id: 1508289583100, domain: tu.duowan.com, sign: 86cf6171a4b7962750d679ccf39a5dfe,ret: 
id: 1508298812478, domain: tu.duowan.com, sign: f1d5ec60070915b5c2605d6d0d40bcc5,ret: 
id: 1365667551691, domain: lol.duowan.com, sign: 2fe1ba1b0d23c6a5ec8b26d68f0db13e,ret: 
id: 1487940098372, domain: wot.duowan.com, sign: 6422cefb2d81907edfeea0ceff7e2737,ret: 
id: 1509057442238, domain: tu.duowan.com, sign: ca5262d75b1833e7718aa6d97d4aca9a,ret: 
id: 1365703162562, domain: lol.duowan.com, sign: 8ce5cbdda43e248b1f264bd4272045a0,ret: 
id: 1365712917374, domain: lol.duowan.com, sign: 6fc8c08786246ee0829a56f77628b37d,ret: 
id: 1509365597866, domain: tu.duowan.com, sign: d4684374c32e62975a35b4e338395629,ret: 
id: 1509521366501, domain: tu.duowan.com, sign: bbbd3feb495729dda8d51345293abd71,ret: 
id: 1510030412464, domain: tu.duowan.com, sign: 8683353395c462f5759fa50f0c97408a,ret: 
id: 1510038216759, domain: tu.duowan.com, sign: 9207b1f61ff22bb54d2d583876ac7ac2,ret: 
id: 1365754387652, domain: lol.duowan.com, sign: 1ceaf84bd3dca0a233ccd39df073cab1,ret: 
id: 1365756807732, domain: lol.duowan.com, sign: dc588fc8e7b8f60818e2dda1d78c634b,ret: 
id: 1489748040451, domain: wot.duowan.com, sign: 22d21adb7f717d554df0b30f28150afb,ret: 
id: 1510239859643, domain: tu.duowan.com, sign: 6f1cf13f42f4e781c1916a6faa64eef5,ret: 
id: 1510485072803, domain: tu.duowan.com, sign: 21305a12b5d51596c983ab69ff4fda73,ret: 
id: 1491623417323, domain: wot.duowan.com, sign: 9e99b8ce0693e1adc41f9a19fd133bb6,ret: 
id: 1441777125349, domain: dnf.duowan.com, sign: c83c3bbee854e8dc3155e94cc464f44a,ret: 
id: 1365765932392, domain: lol.duowan.com, sign: 74c6bded4fd818966eb47c7e091dd2c8,ret: 
id: 1365765970634, domain: lol.duowan.com, sign: dc259f890588df3581fc26eb7c908c83,ret: 
id: 1365767191306, domain: lol.duowan.com, sign: 150a45525a197061f0b853a917ef8c18,ret: 
id: 1491711065293, domain: wot.duowan.com, sign: 28d21b1e6b560619ec4e629ae08eaf6b,ret: 
